"strap_number","term","estimate","std_error","statistic","p_value"
1443,"prcp",0.00177417232319307,0.0021784461787026,0.814421003620893,0.415939236992684
1444,"(Intercept)",8.32858254192876,0.227072980289776,36.6779989908988,5.6624542057328e-124
1444,"tmin",1.00937618250167,0.0164664037252265,61.2991275657424,3.01963356535908e-193
1444,"prcp",-0.00696213262742578,0.00205896317424537,-3.38137792579873,0.000799941879068493
1445,"(Intercept)",7.92820088673749,0.204483729480378,38.7717932712014,6.18892188618713e-131
1445,"tmin",1.03123396697316,0.0146012825262476,70.6262593795705,8.52359538628969e-214
1445,"prcp",-0.00763854553634746,0.00198102835975174,-3.85584865494036,0.000136465080426188
1446,"(Intercept)",8.08959665098102,0.237406675911378,34.0748490745931,5.41367743034043e-115
1446,"tmin",0.993465835573835,0.0162746140781166,61.0438951612182,1.19733558299176e-192
1446,"prcp",-0.000718608123149192,0.00181864784269407,-0.395133189768435,0.692977323249838
1447,"(Intercept)",7.79204666189586,0.239708453476508,32.5063490623183,2.09880882410318e-109
1447,"tmin",1.00886912515103,0.0173884831854674,58.0193864174536,2.12909627174136e-185
1447,"prcp",0.0047471321771814,0.00240523442630562,1.97366715080362,0.0491796737307836
1448,"(Intercept)",8.27957435887168,0.224438990713454,36.8900890729916,1.08977844135561e-124
1448,"tmin",1.00927033507852,0.0162416845587132,62.1407423244823,3.32418566998062e-195
1448,"prcp",-0.0040026237575245,0.00188312430077025,-2.12552286425665,0.0342196201168852
1449,"(Intercept)",7.83254262301012,0.223563801209929,35.0349322234652,2.39220454734877e-118
1449,"tmin",1.02231436417025,0.0157666751210021,64.8401997456315,2.43243428050986e-201
1449,"prcp",-0.00101219341902044,0.0020594847119074,-0.491478967126197,0.623385579219816
1450,"(Intercept)",8.21770442687298,0.264207527968693,31.1032183301254,2.72167541900145e-104
1450,"tmin",0.98878152484312,0.0176313807190363,56.0807766901402,1.37241029601972e-180
1450,"prcp",0.00590479861443515,0.00231711324955881,2.54834269130326,0.0112359201408636
1451,"(Intercept)",7.84284011393421,0.2435058929886,32.2080094969257,2.51259302255746e-108
1451,"tmin",1.00957143191504,0.0165826925226168,60.8810318672981,2.89096642182484e-192
1451,"prcp",0.00041019811859524,0.00237150695889389,0.172969392755467,0.862772156331728
1452,"(Intercept)",7.83417935080817,0.23074093139715,33.9522741083333,1.46350062734691e-114
1452,"tmin",1.02138562281461,0.0164311227237487,62.1616453109653,2.97391314798748e-195
1452,"prcp",-0.000355823697357723,0.00215313173988524,-0.16525867450019,0.868832631795686
1453,"(Intercept)",7.93023931854615,0.223603839000292,35.465577666293,7.76707023934491e-120
1453,"tmin",1.01972629398542,0.0159596933171193,63.893852702771,3.25289566180045e-199
1453,"prcp",-0.00284775428807653,0.00185272991762701,-1.53705851078605,0.125152547895645
1454,"(Intercept)",8.01108748224718,0.194470170690503,41.194428193292,1.04520279961804e-138
1454,"tmin",1.04724105102995,0.0145936136330719,71.760228642528,3.91684024837473e-216
1454,"prcp",-0.0105783326096453,0.00226513580114518,-4.67006552291355,4.24991240508155e-06
1455,"(Intercept)",8.57870347473667,0.239180634393291,35.8670487537485,3.24756013902072e-121
1455,"tmin",0.984209853296455,0.0165688535182877,59.4012043265482,9.51873708284502e-189
1455,"prcp",0.0018228446895226,0.00213187908580204,0.855041311518293,0.393093810397969
1456,"(Intercept)",8.08699457154328,0.267008398877857,30.2874164465615,2.86151645004345e-101
1456,"tmin",0.996542801837255,0.018484874665908,53.9112555453349,4.77136065984025e-175
1456,"prcp",0.0084485882683342,0.0024198277630259,3.49140066802506,0.000539876540613346
1457,"(Intercept)",8.3485341651301,0.229152166533109,36.432272456494,3.84738593642833e-123
1457,"tmin",1.00290896581186,0.0160301951492559,62.5637402710228,3.5134807364482e-196
1457,"prcp",-0.00119630062464018,0.00219507871706231,-0.54499212959488,0.586094526681457
1458,"(Intercept)",8.43476750518602,0.217617027214413,38.7596853663268,6.77973292005113e-131
1458,"tmin",1.00534874173519,0.014603779703749,68.8416808613665,4.74338394984452e-210
1458,"prcp",-0.00855868916654666,0.00207965269907849,-4.11544156884421,4.78907344589169e-05
1459,"(Intercept)",7.77737296302763,0.225333798645724,34.5148974977138,1.54768362404928e-116
1459,"tmin",1.03570788773343,0.0164056294371845,63.1312496542147,1.75773065022356e-197
1459,"prcp",-0.00254234569824008,0.00196152174229486,-1.29610885437634,0.195763699435591
1460,"(Intercept)",7.8904959525762,0.207443183031426,38.0369016579391,1.61727787748588e-128
1460,"tmin",1.02244642650247,0.0139399598257758,73.346439966915,2.37828884808375e-219
1460,"prcp",-0.000738086423030929,0.00204763665186894,-0.360457712239744,0.718715105722706
1461,"(Intercept)",7.81748325265011,0.240202119599736,32.5454382570681,1.51729695662922e-109
1461,"tmin",1.01692610793463,0.0182307047250864,55.7809543443091,7.81769486501225e-180
1461,"prcp",0.00480967386197023,0.00228263545816426,2.10707051131076,0.0357989398560209
1462,"(Intercept)",8.09415338141037,0.253129548259185,31.9763276830984,1.7407123694193e-107
1462,"tmin",0.986566744558322,0.0180517815022304,54.6520433141974,5.85073793108646e-177
1462,"prcp",0.00955821741499308,0.00210000890751597,4.55151279634294,7.2826829142985e-06
1463,"(Intercept)",7.84792522385521,0.242429248005239,32.3720231301696,6.40920088129548e-109
1463,"tmin",1.00207385341971,0.0174150825185205,57.5405745194734,3.19088497883198e-184
1463,"prcp",0.00390349614570208,0.00198574850304307,1.96575555248822,0.0500908356516998
1464,"(Intercept)",8.0061156241118,0.248256964319795,32.2493092834191,1.78066547668547e-108
1464,"tmin",0.993938565750897,0.0165892375214815,59.9146624107249,5.62410192312922e-190
1464,"prcp",0.00655740795453363,0.00215081061182358,3.04880769998335,0.00246653554138518
1465,"(Intercept)",8.02567854710129,0.222520730680601,36.0671049504197,6.72622866111955e-122
1465,"tmin",1.036466680081,0.0153332788896428,67.5958930598399,2.19027834730012e-207
1465,"prcp",-0.0069965694130898,0.00233919032169771,-2.99102187119683,0.00297085529549807
1466,"(Intercept)",8.11919952499865,0.232175965895659,34.9700258322494,4.01807565128835e-118
1466,"tmin",0.997180733933438,0.0160358638571884,62.1844100707073,2.63438713387083e-195
1466,"prcp",-0.00143849245419936,0.00210796690582025,-0.682407513243012,0.495417731424582
1467,"(Intercept)",7.63899591327117,0.205166548982525,37.2331452235025,7.67003872875366e-126
1467,"tmin",1.05619576768564,0.0152996588468793,69.0339424072236,1.85600529437537e-210
1467,"prcp",-0.00642944965679448,0.00176698786790759,-3.6386495762464,0.000313911306332896
1468,"(Intercept)",8.4198494502682,0.251149409306223,33.5252608139802,4.7466522589235e-113
1468,"tmin",0.984474233703164,0.0169597861190248,58.047561849782,1.81658085057662e-185
1468,"prcp",-0.00213311667978177,0.00197631588357007,-1.07933994636953,0.281154828836611
1469,"(Intercept)",7.57330383952039,0.241627063130493,31.3429453696185,3.57863095743081e-105
1469,"tmin",1.01418196013869,0.0165934365365524,61.1194647898659,7.95915826901459e-193
1469,"prcp",0.00930884001787963,0.00233951244154016,3.97896581039397,8.36294202102617e-05
1470,"(Intercept)",7.77081149307298,0.18313925949959,42.4311614795538,1.46060618406982e-142
1470,"tmin",1.03744696972703,0.0125599682783525,82.5994896432264,5.62344471667051e-237
1470,"prcp",-0.00997635909746582,0.00228142546662481,-4.37286216157877,1.60513036073844e-05
1471,"(Intercept)",8.31762892365835,0.216683221762983,38.386123558549,1.13930161532093e-129
1471,"tmin",1.01585592231441,0.0159828570255613,63.5590946405736,1.86518182407018e-198
1471,"prcp",-0.00806756029733557,0.00213840014926734,-3.7727084428514,0.000188595535966943
1472,"(Intercept)",7.9987969207349,0.236887065282108,33.7662882150579,6.6418195394213e-114
1472,"tmin",0.994151508729314,0.0169914326149046,58.5089869265797,1.36160560157501e-186
1472,"prcp",0.00573766854301763,0.00241140258647544,2.37939055684764,0.0178588712425168
1473,"(Intercept)",8.00782747758219,0.207526591101987,38.5869947319031,2.493472198226e-130
1473,"tmin",1.04242125612269,0.0140058428837193,74.4275988797807,1.65364369010789e-221
1473,"prcp",-0.00678806650550235,0.00180575603998446,-3.75912712193434,0.000198722077137289
1474,"(Intercept)",7.78886060437994,0.236039486751144,32.998125489875,3.59226257497853e-111
1474,"tmin",1.01230888407459,0.0159922707501698,63.2998840432864,7.24944055170629e-198
1474,"prcp",0.00405740502063947,0.00215656518532295,1.88142006940164,0.0607170509868487
1475,"(Intercept)",8.794015668005,0.232869102380242,37.7637719135689,1.30115996639445e-127
1475,"tmin",0.986628914550966,0.0163932881766859,60.1849308032126,1.27892924559061e-190
1475,"prcp",-0.0121501672879853,0.00232615956881274,-5.22327335187358,2.97278664586835e-07
1476,"(Intercept)",8.26450111633966,0.234794103176431,35.1989296346574,6.46778137323767e-119
1476,"tmin",0.99395943550282,0.0163554349996958,60.7724243055172,5.2096070231124e-192
1476,"prcp",-0.000887334117085107,0.00209117810766183,-0.424322593008227,0.671582619920837
1477,"(Intercept)",7.68017255690841,0.211022671398412,36.3950115218104,5.14792531359112e-123
1477,"tmin",1.03241894287782,0.0143100451463121,72.1464490378558,6.36881040772744e-217
1477,"prcp",-0.00555639756167586,0.00213689200984675,-2.60022384662964,0.00969787242696615
1478,"(Intercept)",7.80671548254978,0.206030852885448,37.8910021155437,4.92062231165712e-128
1478,"tmin",1.04712987366566,0.0148884615932089,70.3316368256133,3.49387489463215e-213
1478,"prcp",-0.00678404851786112,0.00192202268739721,-3.52964018705109,0.000469789139723342
1479,"(Intercept)",7.99213830036385,0.235185609466267,33.9822590272478,1.14726481093128e-114
1479,"tmin",1.01665052209849,0.015922725710493,63.849025636893,4.1080932023071e-199
1479,"prcp",-0.00339045895994993,0.00242809268047072,-1.39634660044881,0.16346575386037
1480,"(Intercept)",7.78330341787579,0.213763148803149,36.4108755950415,4.54756894728316e-123
1480,"tmin",1.03059612359016,0.0148976904465312,69.1782479498438,9.19084977524943e-211
1480,"prcp",-0.00695350272919738,0.00188680048583166,-3.68534075617032,0.00026331877734317
1481,"(Intercept)",8.14533076674716,0.275113276657292,29.6071889576372,1.00808792753311e-98
1481,"tmin",0.992499390341183,0.0191449225131221,51.8413897815943,1.34793048585652e-169
1481,"prcp",0.00599854362664436,0.0023510447408959,2.55143746195086,0.0111384087386307
1482,"(Intercept)",8.13484699570973,0.235447405058479,34.550591006468,1.16123619541498e-116
1482,"tmin",1.00803811917217,0.0170919031751909,58.9775233828466,9.97312635591401e-188
1482,"prcp",0.00218901658190739,0.00238652203255527,0.917241304310771,0.359626885235672
1483,"(Intercept)",8.01503896058198,0.205978574182836,38.9120033109244,2.15588307075563e-131
1483,"tmin",1.03960876670712,0.0150276820825051,69.1795821204798,9.13137736623193e-211
1483,"prcp",-0.00833823932610772,0.00176135967939922,-4.73397876857938,3.16413207927518e-06
1484,"(Intercept)",8.04177679548332,0.234481090274777,34.2960568208701,9.0389999246147e-116
1484,"tmin",1.01760884656565,0.0165037805400226,61.6591358627127,4.36097005365157e-194
1484,"prcp",-0.00357991616069477,0.00168460174341328,-2.12508159551186,0.0342566783718543
1485,"(Intercept)",8.20678440051928,0.247889153134263,33.1066700448739,1.46967406852373e-111
1485,"tmin",0.998298072236062,0.017266080634125,57.8184530346168,6.6165206116679e-185
1485,"prcp",0.00131065130740533,0.00258993773605333,0.506055141465508,0.613125971129018
1486,"(Intercept)",7.85567574253774,0.191415249477262,41.0399681529601,3.2056760840184e-138
1486,"tmin",1.03034184194046,0.0137959266906492,74.684496739086,5.12575465182926e-222
1486,"prcp",-0.00641768142003462,0.00162804246020982,-3.94196194318392,9.70177206602394e-05
1487,"(Intercept)",7.85598482116486,0.233593071249097,33.6310695311141,2.00011936430218e-113
1487,"tmin",1.01357355450337,0.0160785427171589,63.0388942787518,2.85742159214232e-197
1487,"prcp",-0.00203260131951017,0.00187604952095637,-1.08344758323543,0.279330905965537
1488,"(Intercept)",8.37339243644476,0.254387370935063,32.9159124750034,7.07592386415954e-111
1488,"tmin",0.977295584649116,0.0171287359848483,57.0559080082504,5.03542042485622e-183
1488,"prcp",0.00201734488435791,0.00182421943204219,1.10586744605583,0.269518287369599
1489,"(Intercept)",7.40957437357157,0.229022686162989,32.3530148812348,7.50742479475144e-109
1489,"tmin",1.04211112293007,0.0158204309241496,65.8712223406824,1.25632655578643e-203
1489,"prcp",0.00458693232223976,0.00212016647515065,2.16347743255106,0.0311582831949197
1490,"(Intercept)",8.34180150049065,0.220902798401637,37.7623170048028,1.31572409897718e-127
1490,"tmin",1.00602635374484,0.0157813476612314,63.7478100945874,6.96216755093845e-199
1490,"prcp",-0.00588295431041805,0.00185604029696496,-3.16962639229223,0.00165638264405746
1491,"(Intercept)",7.76452293677761,0.20842203481056,37.2538486337828,6.53794264689599e-126
1491,"tmin",1.04070012490217,0.0149668018849114,69.5339012906522,1.63469781359277e-211
1491,"prcp",-0.00404645253354217,0.00175724479782461,-2.30272557275542,0.0218608316998371
1492,"(Intercept)",7.54980687519345,0.194070730539183,38.9023468619816,2.31811515417824e-131
1492,"tmin",1.06084590579302,0.0130494748924189,81.2941451314123,1.33843106910913e-234
1492,"prcp",-0.00850295460534583,0.00158501553877071,-5.36458753706634,1.45064177507559e-07
1493,"(Intercept)",7.77968454445189,0.215658397310397,36.0741090607967,6.36605920510623e-122
1493,"tmin",1.02791659472752,0.0150583055950855,68.2624341919979,8.12389678657712e-209
1493,"prcp",-0.0072856800064926,0.00243469573136875,-2.99243963532013,0.00295742724177054
1494,"(Intercept)",8.1700271196227,0.229962150921898,35.5277035236876,4.74616121335923e-120
1494,"tmin",1.01216101102943,0.0158077962986799,64.0292291161389,1.60877939182111e-199
1494,"prcp",-0.00090910287761628,0.00252581529751074,-0.359924527542543,0.719113463107703
1495,"(Intercept)",8.33427324316698,0.229259917848954,36.3529452569112,7.1531519196318e-123
1495,"tmin",1.00977151749989,0.0157853491467305,63.9689061112107,2.20130699184876e-199
1495,"prcp",-0.00362989998216002,0.00202969534047708,-1.78839647003713,0.0745482208691646
1496,"(Intercept)",8.10705948913085,0.239603851449094,33.83526366584,3.78834140886202e-114
1496,"tmin",1.01283129617324,0.0172395570667598,58.750424517931,3.53308423661949e-187
1496,"prcp",-0.00160156101434826,0.00221062309825577,-0.724483977215258,0.469236638835362
1497,"(Intercept)",7.87295396138888,0.250036406946418,31.4872304299111,1.05900554803986e-105
1497,"tmin",0.996702493412902,0.0176586169201421,56.4428402247078,1.69550005865733e-181
1497,"prcp",0.0043271459506786,0.00197984117840079,2.18560256140033,0.0294849550189989
1498,"(Intercept)",7.76826394279533,0.212543282312394,36.5490918286357,1.54579489213487e-123
1498,"tmin",1.02459216143393,0.0155221388584821,66.0084393507431,6.26646879783992e-204
1498,"prcp",0.00137691692734089,0.00199788073178624,0.689188751577695,0.491145993888312
1499,"(Intercept)",7.95682359890245,0.231252236831215,34.407553016276,3.67541367518019e-116
1499,"tmin",1.02200554653178,0.0157701810999516,64.8062022911659,2.8971613224236e-201
1499,"prcp",-0.0026080032431444,0.00227544455856942,-1.14615108213581,0.252489711298632
1500,"(Intercept)",8.09784859733205,0.23727241019886,34.1289094275443,3.49355029771465e-115
1500,"tmin",1.02705686814691,0.0159746722303073,64.2928288818573,4.0988096179438e-200
1500,"prcp",-0.00761347525359119,0.00172113361903951,-4.42352364126148,1.28622917319889e-05
1501,"(Intercept)",7.8330888579028,0.221154966239457,35.4190050130796,1.12397018117995e-119
1501,"tmin",1.03091906810829,0.0155695319240251,66.2138767651388,2.21692350229728e-204
1501,"prcp",0.000124280810799251,0.00208403108266262,0.0596348163101607,0.952479395428839
1502,"(Intercept)",8.656777874666,0.240772083989962,35.954242415524,1.63406097548692e-121
1502,"tmin",0.980602456266568,0.0168948283711493,58.0415754883374,1.87888456271986e-185
1502,"prcp",-0.00291354069758099,0.00204078378916093,-1.42765770340566,0.154252478848158
1503,"(Intercept)",7.85946246897083,0.229267325788606,34.2807787456708,1.02264610817071e-115
1503,"tmin",0.987598228978079,0.0161872766955884,61.010770838756,1.43222055058683e-192
1503,"prcp",0.00620602477498267,0.00234175624497029,2.65015831101644,0.00839838430973949
1504,"(Intercept)",7.99472290457874,0.242882424752525,32.9160206331299,7.06961203670861e-111
1504,"tmin",1.01819484134028,0.0166058378737439,61.3154752612749,2.76506577334166e-193
1504,"prcp",0.00225106181621413,0.00234051426510433,0.96178085721421,0.336801681339577
1505,"(Intercept)",8.14408506194803,0.250593779378029,32.4991509452532,2.22806856831292e-109
1505,"tmin",0.999994163670876,0.0178233657609514,56.1057982584707,1.18732913030338e-180
1505,"prcp",0.00244541961237932,0.00192292025736598,1.27172180074126,0.204288389054687
1506,"(Intercept)",7.80531015501761,0.235666919124849,33.1200924762911,1.3160369307698e-111
1506,"tmin",1.03618533638733,0.0163026045116878,63.5594966218102,1.86126588055908e-198
1506,"prcp",0.00125854259859375,0.00237579537358185,0.529735267855297,0.596620222651028
1507,"(Intercept)",7.85724066135864,0.221643733943926,35.449865969802,8.79811106591046e-120
1507,"tmin",1.01712220476304,0.0166390643116661,61.1285698348977,7.57724589609101e-193
1507,"prcp",0.000425866099091723,0.0021127003323625,0.201574304016653,0.840362755972157
1508,"(Intercept)",7.8487219794926,0.196206387387169,40.0023775169201,6.4034285129596e-135
1508,"tmin",1.04339759020882,0.0136980679240448,76.1711502669147,6.25037701256619e-225
1508,"prcp",-0.00560229114255588,0.00180343030327416,-3.10646390513945,0.00204286419809774
1509,"(Intercept)",8.23134931135508,0.203011885879506,40.5461447525326,1.1748679844622e-136
1509,"tmin",1.02737024865223,0.0143746664245381,71.4708931887609,1.53582475957432e-215
1509,"prcp",-0.00838872460050245,0.00179321353493227,-4.67803997521091,4.09704632205698e-06
1510,"(Intercept)",8.17924988056294,0.23821949609937,34.3349306605496,6.60364856269365e-116
1510,"tmin",0.984490372070836,0.0184596292089444,53.3320773092134,1.5395398477846e-173
1510,"prcp",0.0016806172683151,0.00220255738601247,0.763029957352305,0.445942475642298
1511,"(Intercept)",8.65166982895062,0.271879920470195,31.8216579362987,6.36118393779217e-107
1511,"tmin",0.963277733602463,0.019406988162195,49.6356119533757,1.33193630761143e-163
1511,"prcp",0.00673948671879194,0.00244636614682515,2.75489698364994,0.00616768948982598
1512,"(Intercept)",8.29354845451084,0.219133480886521,37.8470164438527,6.8853196903007e-128
1512,"tmin",0.994546356527188,0.0152240617301389,65.3272677263452,2.00385515018254e-202
1512,"prcp",-0.00242546401708485,0.00201743068735451,-1.20225395216199,0.230050983223535
1513,"(Intercept)",8.40087066678972,0.227656160908731,36.9015739932367,9.969015055549e-125
1513,"tmin",1.00719353046648,0.0160177047565602,62.8800159432319,6.6008169694499e-197
1513,"prcp",-0.00684759514323121,0.00187659823927578,-3.64894040712404,0.000302032062373934
1514,"(Intercept)",8.27474374547098,0.268829770417549,30.7806078642948,4.22187517092354e-103
1514,"tmin",1.01056913127815,0.0184540400368476,54.7614034249588,3.06727899071715e-177
1514,"prcp",0.00307663630741868,0.00230687189929571,1.33368320467122,0.183146227167319
1515,"(Intercept)",8.25531751462685,0.237234695231826,34.798103652418,1.59101838278698e-117
1515,"tmin",0.988306865692518,0.0165620478659845,59.6729869210391,2.12433889222225e-189
1515,"prcp",0.00194253578039319,0.00212390245523387,0.914606871707435,0.361006846264511
1516,"(Intercept)",8.34608441893081,0.259876039040664,32.1156365540297,5.43157695317209e-108
1516,"tmin",1.00038621291257,0.0176841793389322,56.5695582327756,8.1759602717172e-182
1516,"prcp",0.00126705345505689,0.00195375335016591,0.648522729314475,0.51705808253363
1517,"(Intercept)",7.82818944262239,0.229202404188936,34.1540459417235,2.8501765929286e-115
1517,"tmin",1.03574353750921,0.0163272378215413,63.4365438189863,3.54173730209451e-198
1517,"prcp",-0.00639281255487952,0.00258208402327229,-2.47583444119602,0.0137492371776065
1518,"(Intercept)",8.15377483324626,0.235185022437607,34.6696177704488,4.46044974885097e-117
1518,"tmin",1.01566019432037,0.0159349357540503,63.7379535127534,7.32944993357661e-199
1518,"prcp",-0.00450259231818069,0.00241129239713615,-1.86729420435628,0.0626685133394984
1519,"(Intercept)",7.77782123581056,0.192367452019161,40.432106129034,2.70966722218543e-136
1519,"tmin",1.04964332387668,0.0140285664262266,74.8218522110967,2.74416427228682e-222
1519,"prcp",-0.00957528683210046,0.00201567630814738,-4.7504089785632,2.93149779739725e-06
1520,"(Intercept)",8.5394490022487,0.222719611681261,38.3417020970282,1.59529235815641e-129
1520,"tmin",1.00524144179344,0.0156303731434932,64.3133361286335,3.68590915014572e-200
1520,"prcp",-0.00245431008138565,0.00304587784572806,-0.805780863742747,0.42089819404504
1521,"(Intercept)",7.97198219809513,0.221675011994344,35.9624755464027,1.53152412843342e-121
1521,"tmin",1.00773421184635,0.0163132195282587,61.7740851277516,2.35564425333923e-194
1521,"prcp",-0.00237110861974544,0.00219935330816752,-1.07809355183639,0.281709869783782
1522,"(Intercept)",8.25080083609125,0.220249476842005,37.4611597466356,1.32494067474396e-126
1522,"tmin",1.01424592752561,0.0153355806971597,66.1367800512081,3.27314466249625e-204
1522,"prcp",-0.00116993972604737,0.00180160742577378,-0.649386602935927,0.516500330504338
1523,"(Intercept)",8.15844152132029,0.251171846658976,32.4815126768457,2.5795400659672e-109
1523,"tmin",1.00066293226714,0.0171437095794338,58.3691019513987,2.98130668456286e-186
1523,"prcp",-0.00188882005609621,0.00222429317192067,-0.849177653350984,0.396343656893628
1524,"(Intercept)",7.67932954851393,0.200022137517725,38.3923981805935,1.08641491150063e-129
1524,"tmin",1.02746986748999,0.0138755479380537,74.0489580719301,9.35418243879773e-221
1524,"prcp",-0.00530157345514571,0.00194068404082017,-2.73180659171349,0.00660740801889122
1525,"(Intercept)",7.89151217448381,0.222571007030458,35.4561552278186,8.3698790672971e-120
1525,"tmin",1.02262709745309,0.0152980125180608,66.8470558672756,9.16891587987931e-206
1525,"prcp",0.00168065565303498,0.00191633516897195,0.877015503470926,0.38105985511891
1526,"(Intercept)",7.93018345107843,0.206749841705858,38.3564184893581,1.42690076673525e-129
1526,"tmin",1.02421430905677,0.015054893571824,68.0319860230452,2.52968514437524e-208
1526,"prcp",-0.00769227136917257,0.00184848473158523,-4.16139297108276,3.95579585610754e-05
1527,"(Intercept)",8.17537176386678,0.240331175960838,34.017108813211,8.64653247341133e-115
1527,"tmin",1.00832631206653,0.0162697670821626,61.97546080251,8.02644517274704e-195
1527,"prcp",0.00283027444873421,0.00247740571884009,1.14243477651264,0.254028385368246
1528,"(Intercept)",8.05231598614367,0.246397861544213,32.6801374641751,4.96783630383323e-110
1528,"tmin",0.993325280263178,0.0171497002328071,57.9208538212792,3.71108177545328e-185
1528,"prcp",0.00550302361810037,0.00210074484706612,2.61955830846656,0.00917475305980037
1529,"(Intercept)",8.37344981299237,0.233660602862557,35.8359505642369,4.14994754612584e-121
1529,"tmin",0.977068881490062,0.0162620714907355,60.08268270415,2.23823876938524e-190
1529,"prcp",0.00127955709536631,0.00206542244984998,0.619513502169616,0.5359678428691
1530,"(Intercept)",8.13011692268736,0.205720658257624,39.5201774656292,2.28436884843718e-133
1530,"tmin",1.024716364551,0.0145250801056013,70.5480697594111,1.2388162619457e-213
1530,"prcp",-0.00737106667091686,0.00170016917461084,-4.33549012709519,1.88751205173303e-05
1531,"(Intercept)",7.9587483519547,0.257864471922407,30.8640748088381,2.07449152280396e-103
1531,"tmin",0.995012299747143,0.0176556791989633,56.3565008479292,2.78898634807255e-181
1531,"prcp",0.00351608833553041,0.00247920350022369,1.41823304751432,0.156983010172162
1532,"(Intercept)",7.98764681804636,0.216860112072881,36.8331766579643,1.69490781406095e-124
1532,"tmin",1.02449825073375,0.0161183090981887,63.5611492801613,1.84525274190893e-198
1532,"prcp",-0.00201770092792773,0.00190118293931288,-1.06128709983952,0.289266975848155
1533,"(Intercept)",8.12877690797082,0.219947451892576,36.9578135051139,6.44637206107435e-125
1533,"tmin",1.00727524376354,0.0161808125374232,62.2512152238277,1.84616162686888e-195
1533,"prcp",-0.00577494883322785,0.00208242684289874,-2.77318209420942,0.00583844474732479
1534,"(Intercept)",8.26176179014734,0.252676668088575,32.6969714008228,4.32151858825398e-110
1534,"tmin",1.00857554232868,0.018304626548775,55.0994875334497,4.19276414801368e-178
1534,"prcp",-0.00330760526612557,0.00231701053582727,-1.42753138795919,0.154288834074205
1535,"(Intercept)",8.04280236503602,0.23260613225557,34.5769145767799,9.39624890317245e-117
1535,"tmin",0.993943862888609,0.0165422104715418,60.0853111256522,2.20624634178885e-190
1535,"prcp",0.00456005747907435,0.00246128614195512,1.85271326293337,0.0647371830632583
1536,"(Intercept)",7.79572065477145,0.227018713515699,34.3395508416198,6.36188385585241e-116
1536,"tmin",1.03513635695462,0.01556261393275,66.5142990392041,4.87488095771789e-205
1536,"prcp",-0.00133744604805298,0.00240104368442518,-0.557026953207296,0.577853236158873
1537,"(Intercept)",8.11301813735361,0.237398320988288,34.1747073171332,2.41123510673559e-115
1537,"tmin",1.02308287820219,0.0173365130844848,59.0131864012373,8.1794320483349e-188
1537,"prcp",-9.14650646274425e-05,0.00231969946381264,-0.039429704603678,0.968569533559679
1538,"(Intercept)",7.93904979666375,0.255127249400021,31.1180001953296,2.40112807715043e-104
1538,"tmin",1.01472161783948,0.0183041667519403,55.4366462888518,5.81784951718627e-179
1538,"prcp",0.00433626362197826,0.00221220439532476,1.96015505219249,0.0507443886004575
1539,"(Intercept)",8.06382019686336,0.210277470397951,38.3484744304873,1.51545935868975e-129
1539,"tmin",1.01959728039127,0.0144353544030278,70.6319534612471,8.29475268705304e-214
1539,"prcp",-0.00280072086401712,0.00167779236448015,-1.66928931333222,0.0959245706886505
1540,"(Intercept)",8.46449468276079,0.23952114688641,35.3392374443455,2.11796829615329e-119
1540,"tmin",0.97839583754345,0.0169712228336263,57.6502852584602,1.71326544589209e-184
1540,"prcp",-0.000739681640123853,0.00202609979645824,-0.36507660748837,0.715267420565847
1541,"(Intercept)",7.85522682452022,0.238793742243353,32.8954467178416,8.37781728466695e-111
1541,"tmin",0.99609504354786,0.0164083183759726,60.7067111158987,7.44280528285499e-192
1541,"prcp",0.00255019124238387,0.0021941522820926,1.16226720597155,0.245892621849379
1542,"(Intercept)",7.74251137638166,0.208353328017081,37.1604881480316,1.34393462694747e-125
1542,"tmin",1.05672554250068,0.0148358103113566,71.2280300383572,4.85342393762739e-215
1542,"prcp",-0.00721628963200592,0.00185236853885695,-3.89570945555949,0.000116618662109909
1543,"(Intercept)",7.78067924021031,0.213221908283844,36.4909933638365,2.43227581748066e-123
1543,"tmin",1.03375682700456,0.0148867472454889,69.4414172523701,2.55933979665496e-211
1543,"prcp",-0.00452396707045859,0.00199142139801313,-2.27172765893357,0.0236892430787498
1544,"(Intercept)",8.22716286262198,0.2528660334007,32.5356583166904,1.64556821988989e-109
1544,"tmin",0.998576393602065,0.0172253587398527,57.9712973577584,2.79205239907803e-185
1544,"prcp",0.000627794054333016,0.00215485576637571,0.291339246054929,0.770958737540355
1545,"(Intercept)",7.75341842103919,0.210555551090204,36.8236238887739,1.82539963576791e-124
1545,"tmin",1.03447109281547,0.0153651716500694,67.325710143355,8.39233885668703e-207
1545,"prcp",-0.0045937941697056,0.00193838496154256,-2.36990807339419,0.018316136086082
1546,"(Intercept)",7.97190398088395,0.238203315147111,33.4668053463513,7.65607180951626e-113
1546,"tmin",1.01898421615808,0.0161844146462211,62.9608322841632,4.31060820692645e-197
1546,"prcp",-3.51595551114663e-05,0.00192640821077356,-0.0182513523950086,0.985448391303161
1547,"(Intercept)",8.22306930743413,0.240947590696339,34.1280412212026,3.51820186195192e-115
1547,"tmin",1.01132991312834,0.0166012532102462,60.9188896958787,2.35493626574767e-192
1547,"prcp",-0.000857068336436698,0.00256430858610607,-0.334229796320327,0.738399708295226
